"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72"
-74.6,-1000,1000,0,0,0,0,0.0100502512562814,0,0.0050251256281407,0,0.0050251256281407,0.0100502512562814,0.0050251256281407,0,0.0100502512562814,0.0201005025125628,0,0,0,0.0150753768844221,0.0301507537688442,0.0100502512562814,0.0050251256281407,0,0.0050251256281407,0.0050251256281407,0,0.0150753768844221,0.0050251256281407,0.0050251256281407,0.0050251256281407,0.0150753768844221,0.0251256281407035,0.0452261306532663,0,0.0150753768844221,0.0251256281407035,0.0050251256281407,0.0100502512562814,0.0100502512562814,0.0150753768844221,0.0100502512562814,0.0301507537688442,0.0050251256281407,0.0100502512562814,0.0251256281407035,0.0100502512562814,0.0100502512562814,0.0201005025125628,0.0653266331658292,0.0050251256281407,0.0150753768844221,0.0251256281407035,0.0753768844221105,0,0,0.0301507537688442,0.0150753768844221,0.0100502512562814,0.0150753768844221,0.0201005025125628,0.0150753768844221,0.0150753768844221,0.0150753768844221,0.0251256281407035,0.0552763819095477,0.0050251256281407,0.0150753768844221,0.0954773869346734,0.0301507537688442,0
-18,-25,1000,0,1,0,1,0,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0303030303030303,0.0454545454545455,0.0151515151515152,0,0.0151515151515152,0,0.0151515151515152,0.0303030303030303,0.0303030303030303,0.0151515151515152,0,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0151515151515152,0.0303030303030303,0.0151515151515152,0,0,0,0.0303030303030303,0.0303030303030303,0.0303030303030303,0,0,0.0151515151515152,0,0.0151515151515152,0,0.0151515151515152,0.0151515151515152,0.0151515151515152,0,0,0.0303030303030303,0.0151515151515152,0,0,0.0303030303030303,0.0303030303030303,0,0.0303030303030303,0.0303030303030303,0.0454545454545455,0.0151515151515152,0.0303030303030303,0.0151515151515152,0,0,0,0.0303030303030303,0.0151515151515152,0.0151515151515152,0,0,0.0151515151515152,0.0303030303030303,0.0606060606060606,0.0151515151515152,0
-14.2,-38,195,0,0,0,0,0.0388349514563107,0.029126213592233,0.029126213592233,0.0388349514563107,0.0388349514563107,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.0194174757281553,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.0388349514563107,0.0194174757281553,0.0388349514563107,0.00970873786407767,0.0485436893203883,0,0,0.0194174757281553,0.00970873786407767,0.0194174757281553,0.00970873786407767,0,0,0.029126213592233,0.00970873786407767,0,0,0,0.0194174757281553,0.00970873786407767,0.029126213592233,0.0194174757281553,0.00970873786407767,0.0388349514563107,0,0.0194174757281553,0.029126213592233,0,0.00970873786407767,0,0,0.029126213592233,0.00970873786407767,0.00970873786407767,0.00970873786407767,0.0194174757281553,0.0194174757281553,0.00970873786407767,0.00970873786407767,0.0194174757281553,0.0194174757281553,0,0,0,0.058252427184466,0,0.029126213592233,0.0194174757281553,0.0194174757281553,0,0.0194174757281553,0.00970873786407767,0
-29.8,-1000,1000,0,0,0,0,0.0108695652173913,0,0,0,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.0326086956521739,0,0,0,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0,0.0108695652173913,0,0,0.0434782608695652,0.0108695652173913,0.0108695652173913,0.0108695652173913,0,0,0.0326086956521739,0.0108695652173913,0.0108695652173913,0,0.0326086956521739,0.0326086956521739,0.0217391304347826,0,0.0217391304347826,0,0,0,0.0434782608695652,0.0108695652173913,0.0108695652173913,0,0,0,0.0869565217391304,0.0217391304347826,0,0.0108695652173913,0.0434782608695652,0.0217391304347826,0,0.0108695652173913,0.0434782608695652,0.0217391304347826,0,0.0434782608695652,0,0.0326086956521739,0.0217391304347826,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.0217391304347826,0.0760869565217391,0.0108695652173913,0
-0.8,-103,20,0,1,0,1,0.09375,0.03125,0,0,0.0625,0.15625,0,0,0.03125,0,0,0,0,0,0.03125,0,0.03125,0.0625,0,0.0625,0.03125,0,0.03125,0,0,0.03125,0.03125,0,0,0.0625,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0.0625,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0
-6.1,-1000,56,0,1,0,1,0.0317460317460317,0,0.0476190476190476,0,0,0.0158730158730159,0.0317460317460317,0,0.0317460317460317,0,0,0.0317460317460317,0.0476190476190476,0,0.0158730158730159,0.0476190476190476,0,0,0.0317460317460317,0,0,0.0317460317460317,0,0.0158730158730159,0.0158730158730159,0,0.0317460317460317,0,0,0.0158730158730159,0,0,0.0476190476190476,0.0158730158730159,0.0158730158730159,0.0317460317460317,0.0158730158730159,0,0,0,0.0476190476190476,0.0317460317460317,0.0317460317460317,0.0317460317460317,0.0317460317460317,0,0.0476190476190476,0,0.0317460317460317,0,0.0476190476190476,0,0,0,0.0158730158730159,0.0158730158730159,0,0.0317460317460317,0.0317460317460317,0.0317460317460317,0,0,0,0,0
-15,18,1000,0,1,0,1,0.0538461538461538,0.00769230769230769,0.0153846153846154,0.0153846153846154,0.0153846153846154,0.0230769230769231,0.00769230769230769,0.0230769230769231,0.0461538461538462,0.0384615384615385,0.00769230769230769,0.0307692307692308,0.0153846153846154,0,0.0307692307692308,0,0.0307692307692308,0.0461538461538462,0.0307692307692308,0,0.0230769230769231,0.0307692307692308,0.0153846153846154,0.00769230769230769,0,0.00769230769230769,0.0153846153846154,0,0.0230769230769231,0.00769230769230769,0.0153846153846154,0.00769230769230769,0.0230769230769231,0.00769230769230769,0.0230769230769231,0.0307692307692308,0.0307692307692308,0.0230769230769231,0.0153846153846154,0.00769230769230769,0.0153846153846154,0.0153846153846154,0.0153846153846154,0.0230769230769231,0.00769230769230769,0.00769230769230769,0.00769230769230769,0,0.0153846153846154,0.0153846153846154,0.00769230769230769,0,0.00769230769230769,0.0153846153846154,0.0153846153846154,0.00769230769230769,0,0.0153846153846154,0.0230769230769231,0,0.0230769230769231,0,0.00769230769230769,0,0
-14.5,-1000,1000,0,1,0,1,0.0140845070422535,0.0140845070422535,0,0,0.028169014084507,0.028169014084507,0,0,0.0140845070422535,0.028169014084507,0.0422535211267606,0,0,0.0140845070422535,0.0422535211267606,0,0,0,0.028169014084507,0.0140845070422535,0,0.0140845070422535,0.0140845070422535,0,0,0.028169014084507,0.028169014084507,0.028169014084507,0,0.0140845070422535,0.0140845070422535,0,0.028169014084507,0,0.0422535211267606,0.0422535211267606,0.0563380281690141,0.0140845070422535,0.028169014084507,0,0.028169014084507,0.0140845070422535,0.0140845070422535,0.0704225352112676,0,0.0140845070422535,0.0422535211267606,0.0140845070422535,0.0140845070422535,0,0.0422535211267606,0,0,0,0,0,0.0422535211267606,0,0.0422535211267606,0.0140845070422535,0,0,0.028169014084507,0,0
-40.9,-1000,1000,-161,1,106,0,0.0194805194805195,0.00649350649350649,0.00649350649350649,0,0.00649350649350649,0,0,0,0.012987012987013,0.00649350649350649,0,0.012987012987013,0,0.0194805194805195,0.025974025974026,0,0.00649350649350649,0,0.00649350649350649,0.00649350649350649,0,0.0324675324675325,0.0194805194805195,0,0,0,0,0.0324675324675325,0,0.025974025974026,0.00649350649350649,0.025974025974026,0.00649350649350649,0,0.012987012987013,0.025974025974026,0.0194805194805195,0.0194805194805195,0.012987012987013,0.012987012987013,0.012987012987013,0.025974025974026,0.0324675324675325,0.0649350649350649,0,0.012987012987013,0.012987012987013,0.051948051948052,0.00649350649350649,0,0.012987012987013,0,0.00649350649350649,0.00649350649350649,0.025974025974026,0,0.00649350649350649,0,0.0454545454545455,0.0844155844155844,0.012987012987013,0.00649350649350649,0.11038961038961,0.0714285714285714,0
-10.5,8,166,-205,0,9,0,0.0647482014388489,0.0503597122302158,0.0215827338129496,0.0143884892086331,0.0431654676258993,0.0431654676258993,0.0143884892086331,0.0143884892086331,0.0215827338129496,0.0287769784172662,0.00719424460431655,0.00719424460431655,0.00719424460431655,0,0.0143884892086331,0.00719424460431655,0.0215827338129496,0.0503597122302158,0.0143884892086331,0,0.0503597122302158,0.107913669064748,0.0143884892086331,0.0143884892086331,0.0359712230215827,0.0143884892086331,0,0,0.0287769784172662,0.00719424460431655,0.0143884892086331,0.00719424460431655,0.0143884892086331,0.0215827338129496,0,0.0143884892086331,0.0143884892086331,0.00719424460431655,0.00719424460431655,0,0,0,0,0,0.00719424460431655,0.00719424460431655,0.00719424460431655,0.0215827338129496,0.0287769784172662,0.0143884892086331,0,0.0215827338129496,0.0143884892086331,0.0215827338129496,0,0.0143884892086331,0.00719424460431655,0,0.00719424460431655,0,0,0.00719424460431655,0,0,0
-20.3,-81,1000,0,1,0,1,0.0136986301369863,0,0.0136986301369863,0,0.0273972602739726,0.0136986301369863,0.0136986301369863,0,0.0273972602739726,0,0.0273972602739726,0,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0410958904109589,0,0.0410958904109589,0,0,0.0273972602739726,0.0273972602739726,0,0.0136986301369863,0,0.0136986301369863,0.0410958904109589,0,0.0136986301369863,0,0.0136986301369863,0,0.0273972602739726,0.0136986301369863,0,0.0136986301369863,0,0.0273972602739726,0,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0136986301369863,0,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0273972602739726,0,0.0136986301369863,0.0410958904109589,0.0273972602739726,0.0136986301369863,0,0,0.0136986301369863,0.0273972602739726,0.0410958904109589,0
-22.6,-12,1000,0,1,0,1,0,0,0,0.0175438596491228,0,0,0.0175438596491228,0.0175438596491228,0.0175438596491228,0,0,0,0.0175438596491228,0.0350877192982456,0.0526315789473684,0.0175438596491228,0,0,0.0175438596491228,0.0175438596491228,0,0,0.0175438596491228,0,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0350877192982456,0,0,0.0175438596491228,0,0.0350877192982456,0.0175438596491228,0,0,0.0175438596491228,0.0175438596491228,0,0.0175438596491228,0,0.0526315789473684,0.0175438596491228,0.0526315789473684,0.0350877192982456,0,0.0350877192982456,0.0526315789473684,0,0,0.0701754385964912,0,0.0175438596491228,0,0.0526315789473684,0,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0701754385964912,0,0.0175438596491228,0.0175438596491228,0,0
-20.7,-21,1000,-78,1,62,1,0.0175438596491228,0.0175438596491228,0.0116959064327485,0.0116959064327485,0.0233918128654971,0.0292397660818713,0.0233918128654971,0,0.0116959064327485,0.0116959064327485,0.0175438596491228,0.00584795321637427,0.00584795321637427,0.0292397660818713,0.0116959064327485,0.0116959064327485,0.0233918128654971,0.0233918128654971,0.0116959064327485,0.0233918128654971,0.0175438596491228,0.0116959064327485,0,0.00584795321637427,0.0116959064327485,0.0116959064327485,0.0116959064327485,0.0292397660818713,0.0116959064327485,0.0409356725146199,0.0116959064327485,0.0409356725146199,0.00584795321637427,0.0116959064327485,0.0116959064327485,0.0233918128654971,0.0233918128654971,0.0350877192982456,0.0116959064327485,0.0175438596491228,0.00584795321637427,0,0.0175438596491228,0,0.0116959064327485,0.0116959064327485,0.00584795321637427,0.00584795321637427,0.0116959064327485,0.0116959064327485,0.0116959064327485,0.0175438596491228,0.0233918128654971,0.0116959064327485,0.0233918128654971,0.0292397660818713,0.0350877192982456,0.0116959064327485,0,0.0175438596491228,0.00584795321637427,0.0175438596491228,0.0175438596491228,0.0292397660818713,0
-14.5,31,1000,-1,1,1710,1,0,0.0113636363636364,0.0340909090909091,0.0340909090909091,0.0340909090909091,0.0454545454545455,0.0227272727272727,0.0113636363636364,0.0227272727272727,0.0113636363636364,0,0,0.0113636363636364,0,0.0113636363636364,0.0113636363636364,0.0568181818181818,0.0454545454545455,0.0113636363636364,0.0227272727272727,0.0113636363636364,0.0568181818181818,0.0227272727272727,0,0.0113636363636364,0.0227272727272727,0.0113636363636364,0.0113636363636364,0.0113636363636364,0.0340909090909091,0.0227272727272727,0.0113636363636364,0,0.0113636363636364,0,0.0113636363636364,0.0227272727272727,0.0340909090909091,0.0227272727272727,0.0113636363636364,0.0227272727272727,0.0227272727272727,0,0.0113636363636364,0,0.0113636363636364,0,0.0113636363636364,0.0113636363636364,0.0113636363636364,0,0,0.0113636363636364,0.0227272727272727,0.0113636363636364,0.0227272727272727,0.0113636363636364,0.0113636363636364,0.0113636363636364,0.0113636363636364,0.0340909090909091,0,0.0113636363636364,0,0
-77.43,85,0,0,0,0,1,0.016260162601626,0.024390243902439,0.0203252032520325,0.00813008130081301,0.016260162601626,0.032520325203252,0.00813008130081301,0,0.00813008130081301,0.024390243902439,0.00813008130081301,0.0121951219512195,0.0040650406504065,0.0203252032520325,0.0121951219512195,0.016260162601626,0.00813008130081301,0.016260162601626,0.016260162601626,0.0203252032520325,0.0203252032520325,0.032520325203252,0.00813008130081301,0.0040650406504065,0.0040650406504065,0.024390243902439,0.032520325203252,0.0203252032520325,0.016260162601626,0.016260162601626,0.0203252032520325,0,0.0121951219512195,0.0040650406504065,0.0203252032520325,0.0203252032520325,0.032520325203252,0.0121951219512195,0.00813008130081301,0.0121951219512195,0.0203252032520325,0.016260162601626,0.0121951219512195,0.024390243902439,0.0203252032520325,0.00813008130081301,0.0284552845528455,0.032520325203252,0.00813008130081301,0.0040650406504065,0.0284552845528455,0.00813008130081301,0.032520325203252,0.0121951219512195,0.016260162601626,0.0121951219512195,0.016260162601626,0.0121951219512195,0.0121951219512195,0.0284552845528455,0,0,0.0284552845528455,0.0040650406504065,0
-4.5,-1000,567,0,1,0,1,0,0.0188679245283019,0,0,0,0,0.0188679245283019,0,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0377358490566038,0.0188679245283019,0,0.0188679245283019,0.0188679245283019,0.0188679245283019,0,0.0566037735849057,0,0,0,0.0188679245283019,0,0.0377358490566038,0.0188679245283019,0.0188679245283019,0,0,0,0,0,0.0188679245283019,0.0377358490566038,0,0.0377358490566038,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.0188679245283019,0,0.0188679245283019,0.0377358490566038,0.0943396226415094,0.0188679245283019,0,0.0754716981132075,0,0,0,0,0,0.0188679245283019,0,0.0188679245283019,0,0,0.0188679245283019,0.0566037735849057,0.0188679245283019,0.0188679245283019,0,0.0566037735849057,0.0188679245283019,0
-39.17,268,1000,0,0,0,0,0.0582822085889571,0.0582822085889571,0.0153374233128834,0.0306748466257669,0.0460122699386503,0.0153374233128834,0.0122699386503067,0.0122699386503067,0.0122699386503067,0.00613496932515337,0.00920245398773006,0.0153374233128834,0.0368098159509202,0.0276073619631902,0.0214723926380368,0.0184049079754601,0.049079754601227,0.0153374233128834,0.00306748466257669,0.0214723926380368,0.0184049079754601,0.0214723926380368,0,0.00306748466257669,0.0122699386503067,0.00613496932515337,0.00920245398773006,0.0184049079754601,0.0122699386503067,0.00920245398773006,0.00306748466257669,0.00306748466257669,0.00920245398773006,0.00920245398773006,0.00306748466257669,0.0368098159509202,0.0122699386503067,0.00613496932515337,0,0.00306748466257669,0.00613496932515337,0.00306748466257669,0,0.00920245398773006,0.00306748466257669,0.00306748466257669,0.0214723926380368,0.0214723926380368,0.0368098159509202,0.00920245398773006,0.00920245398773006,0.0306748466257669,0.0306748466257669,0.00920245398773006,0.00920245398773006,0.00920245398773006,0.0276073619631902,0.00306748466257669,0.00613496932515337,0.00306748466257669,0.0245398773006135,0.00613496932515337,0.0214723926380368,0.0153374233128834,0
-39.1,-1000,1000,0,1,0,1,0,0.00862068965517241,0,0,0,0.00862068965517241,0,0,0.00862068965517241,0.0172413793103448,0.00862068965517241,0.00862068965517241,0,0.00862068965517241,0.0344827586206897,0.00862068965517241,0,0,0,0.0172413793103448,0.0172413793103448,0.0258620689655172,0.00862068965517241,0.00862068965517241,0,0.00862068965517241,0.0344827586206897,0.0258620689655172,0,0.0431034482758621,0.00862068965517241,0.0258620689655172,0,0,0,0.0344827586206897,0.00862068965517241,0.0258620689655172,0.0258620689655172,0.0258620689655172,0.00862068965517241,0.00862068965517241,0.0344827586206897,0.0431034482758621,0.0172413793103448,0.00862068965517241,0.0517241379310345,0.0344827586206897,0.00862068965517241,0.00862068965517241,0.0344827586206897,0,0.0172413793103448,0.00862068965517241,0.00862068965517241,0.0258620689655172,0.0258620689655172,0.0258620689655172,0.0344827586206897,0.0431034482758621,0,0.0172413793103448,0.0431034482758621,0.0344827586206897,0
-8.2,-32,238,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0405405405405405,0,0.027027027027027,0.027027027027027,0,0.0135135135135135,0.0135135135135135,0,0.0135135135135135,0.0405405405405405,0,0.0135135135135135,0,0.0135135135135135,0.027027027027027,0,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.027027027027027,0.0135135135135135,0.0405405405405405,0.0405405405405405,0,0.027027027027027,0,0.027027027027027,0.027027027027027,0.027027027027027,0.0135135135135135,0.0675675675675676,0.0135135135135135,0,0.027027027027027,0.0135135135135135,0,0,0.0405405405405405,0.0135135135135135,0.027027027027027,0,0,0,0,0.0135135135135135,0.027027027027027,0.027027027027027,0,0.0540540540540541,0.0405405405405405,0.0405405405405405,0,0.0540540540540541,0.027027027027027,0,0
0,-1000,1000,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0.0666666666666667,0.133333333333333,0,0.133333333333333,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0.0666666666666667,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0
-17.1,-1000,1000,0,1,0,1,0,0,0,0,0,0.0192307692307692,0,0.0192307692307692,0.0192307692307692,0,0.0192307692307692,0.0192307692307692,0,0,0.0384615384615385,0.0192307692307692,0,0,0.0192307692307692,0,0,0,0,0.0192307692307692,0,0,0.0576923076923077,0.0384615384615385,0,0.0192307692307692,0,0,0.0192307692307692,0,0.0192307692307692,0.0384615384615385,0,0,0.0576923076923077,0.0192307692307692,0.0192307692307692,0.0576923076923077,0.0192307692307692,0.0192307692307692,0.0384615384615385,0.0192307692307692,0.0384615384615385,0.0384615384615385,0,0,0.0384615384615385,0.0192307692307692,0.0192307692307692,0,0.0192307692307692,0,0.0192307692307692,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0192307692307692,0.0192307692307692,0.0192307692307692,0,0
-21.8,-1000,1000,0,0,0,0,0,0.012987012987013,0,0,0,0.012987012987013,0,0,0.012987012987013,0,0.025974025974026,0,0,0.038961038961039,0.012987012987013,0,0,0,0,0.038961038961039,0.012987012987013,0,0,0.012987012987013,0,0,0,0.051948051948052,0,0.025974025974026,0,0.025974025974026,0,0,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0.012987012987013,0,0,0.0779220779220779,0,0.012987012987013,0.038961038961039,0.0779220779220779,0.012987012987013,0,0.012987012987013,0.012987012987013,0.038961038961039,0,0.012987012987013,0.012987012987013,0.012987012987013,0,0.038961038961039,0.0779220779220779,0,0.038961038961039,0.142857142857143,0,0
-27.4,34,1000,-2187,1,507,1,0,0.0266666666666667,0,0,0,0,0.0133333333333333,0.0266666666666667,0,0,0.0266666666666667,0.0133333333333333,0.0133333333333333,0.0266666666666667,0,0.0533333333333333,0.0133333333333333,0,0,0.0266666666666667,0.04,0,0.0133333333333333,0,0,0.0133333333333333,0,0.0133333333333333,0.0266666666666667,0,0.0133333333333333,0.0133333333333333,0,0.0266666666666667,0.0266666666666667,0.0266666666666667,0.0266666666666667,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0266666666666667,0,0.0533333333333333,0.0133333333333333,0.0133333333333333,0.0266666666666667,0.04,0,0,0.0266666666666667,0.0266666666666667,0,0,0,0.0266666666666667,0,0.0133333333333333,0.0133333333333333,0.0533333333333333,0.0666666666666667,0.04,0,0,0.04,0
-8.6,-1,1000,0,0,0,0,0.157894736842105,0.0394736842105263,0.0131578947368421,0.0131578947368421,0.0526315789473684,0.0131578947368421,0.0131578947368421,0.0131578947368421,0.0394736842105263,0.0131578947368421,0.0131578947368421,0,0.0394736842105263,0.0263157894736842,0,0.0263157894736842,0.0526315789473684,0.0131578947368421,0.0131578947368421,0,0.0263157894736842,0,0,0,0,0,0.0131578947368421,0.0131578947368421,0,0,0.0131578947368421,0.0131578947368421,0.0526315789473684,0,0.0263157894736842,0.0131578947368421,0,0,0,0.0263157894736842,0,0.0131578947368421,0.0131578947368421,0.0131578947368421,0.0131578947368421,0,0.0131578947368421,0,0.0263157894736842,0.0263157894736842,0.0131578947368421,0.0131578947368421,0.0131578947368421,0,0,0,0,0.0131578947368421,0.0131578947368421,0.0263157894736842,0.0131578947368421,0,0.0263157894736842,0,0
-0.7,-1,1000,0,0,0,0,0.0306122448979592,0.0102040816326531,0,0.0102040816326531,0.0102040816326531,0.0102040816326531,0,0.0102040816326531,0.0102040816326531,0,0,0.0204081632653061,0.0510204081632653,0.0102040816326531,0.0306122448979592,0.0510204081632653,0.0306122448979592,0.0204081632653061,0.0204081632653061,0,0.0102040816326531,0,0.0102040816326531,0,0.0102040816326531,0.0102040816326531,0.0102040816326531,0.0204081632653061,0.0102040816326531,0.0204081632653061,0.0204081632653061,0.0102040816326531,0.0204081632653061,0.0102040816326531,0.0306122448979592,0,0.0102040816326531,0.0306122448979592,0,0.0204081632653061,0,0,0,0.0204081632653061,0.0306122448979592,0,0,0.0408163265306122,0.0204081632653061,0.0204081632653061,0.0102040816326531,0.0204081632653061,0,0.0204081632653061,0.0306122448979592,0.0510204081632653,0.0102040816326531,0.0510204081632653,0.0204081632653061,0.0306122448979592,0,0,0.0306122448979592,0.0102040816326531,0
-29.2,-63,1000,0,0,0,0,0.0170940170940171,0.0170940170940171,0,0,0.0256410256410256,0.0256410256410256,0,0.0170940170940171,0.0170940170940171,0,0.00854700854700855,0.0170940170940171,0.0256410256410256,0.0341880341880342,0.0170940170940171,0.00854700854700855,0.00854700854700855,0,0.0427350427350427,0.0170940170940171,0.00854700854700855,0.0256410256410256,0,0.0256410256410256,0,0.0427350427350427,0.00854700854700855,0.00854700854700855,0,0,0.0427350427350427,0.00854700854700855,0.0256410256410256,0,0.00854700854700855,0.0341880341880342,0.0170940170940171,0.0170940170940171,0.0256410256410256,0.0170940170940171,0.00854700854700855,0.0170940170940171,0.00854700854700855,0.0256410256410256,0.00854700854700855,0,0.00854700854700855,0.0256410256410256,0.0341880341880342,0,0.00854700854700855,0.00854700854700855,0.0170940170940171,0.00854700854700855,0.00854700854700855,0.00854700854700855,0,0.0341880341880342,0.0256410256410256,0.0256410256410256,0.00854700854700855,0.0256410256410256,0.0341880341880342,0.0341880341880342,0
-67.9,-1000,1000,0,0,0,0,0.016304347826087,0.0108695652173913,0.0271739130434783,0.016304347826087,0.00543478260869565,0,0,0,0.0108695652173913,0.0217391304347826,0,0.00543478260869565,0.016304347826087,0.0326086956521739,0.0326086956521739,0.016304347826087,0.0108695652173913,0,0.0108695652173913,0.00543478260869565,0,0,0.00543478260869565,0.00543478260869565,0.00543478260869565,0.00543478260869565,0.0108695652173913,0.0271739130434783,0,0,0.016304347826087,0.016304347826087,0.0217391304347826,0.00543478260869565,0.016304347826087,0.0326086956521739,0.0326086956521739,0.00543478260869565,0.016304347826087,0.00543478260869565,0.0217391304347826,0,0.0271739130434783,0.0597826086956522,0.00543478260869565,0.016304347826087,0.0489130434782609,0.0326086956521739,0,0,0.0271739130434783,0.016304347826087,0.0271739130434783,0,0.00543478260869565,0.00543478260869565,0.0271739130434783,0.016304347826087,0.0706521739130435,0.0434782608695652,0.016304347826087,0,0.0326086956521739,0.0326086956521739,0
-12.2,54,1000,0,1,0,1,0.0225563909774436,0,0.0075187969924812,0.0150375939849624,0.0150375939849624,0.037593984962406,0.0150375939849624,0.0150375939849624,0.0075187969924812,0.0451127819548872,0.0150375939849624,0.0225563909774436,0.0150375939849624,0,0,0.0150375939849624,0,0.037593984962406,0.037593984962406,0.0075187969924812,0.0150375939849624,0.037593984962406,0.0300751879699248,0.0225563909774436,0.0075187969924812,0.0300751879699248,0.0075187969924812,0.0075187969924812,0.0300751879699248,0.0225563909774436,0.0225563909774436,0.0075187969924812,0.0150375939849624,0.0075187969924812,0.0225563909774436,0.0150375939849624,0.037593984962406,0.0300751879699248,0,0.0150375939849624,0.0150375939849624,0.0150375939849624,0.0150375939849624,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.0225563909774436,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.0075187969924812,0.0225563909774436,0.0150375939849624,0,0.0075187969924812,0.0075187969924812,0.0075187969924812,0.0225563909774436,0.0150375939849624,0.0150375939849624,0.0225563909774436,0,0
-25.3,-35,1000,-120,1,162,1,0,0,0,0,0.0175438596491228,0.0350877192982456,0.0350877192982456,0.0175438596491228,0.0175438596491228,0,0.0175438596491228,0.0175438596491228,0,0.0175438596491228,0,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0,0,0,0,0.0350877192982456,0.0350877192982456,0.0350877192982456,0,0,0,0.0350877192982456,0.0175438596491228,0.0175438596491228,0.0350877192982456,0,0,0.0175438596491228,0.0350877192982456,0,0.0175438596491228,0,0,0.0350877192982456,0.0350877192982456,0.0526315789473684,0.0175438596491228,0.0175438596491228,0.0175438596491228,0,0.0175438596491228,0.0350877192982456,0.0175438596491228,0,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0350877192982456,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0350877192982456,0,1
-5.1,42,406,0,1,0,1,0.0347826086956522,0.00869565217391304,0.0260869565217391,0.0173913043478261,0.0173913043478261,0.0434782608695652,0.00869565217391304,0.0173913043478261,0.0173913043478261,0.0173913043478261,0.00869565217391304,0.0173913043478261,0.0173913043478261,0.00869565217391304,0.00869565217391304,0,0.00869565217391304,0.0173913043478261,0.0173913043478261,0.0260869565217391,0.0347826086956522,0.11304347826087,0.0434782608695652,0,0,0.0434782608695652,0.0173913043478261,0.00869565217391304,0.0173913043478261,0.0260869565217391,0.00869565217391304,0.00869565217391304,0.0173913043478261,0.0173913043478261,0.0260869565217391,0.00869565217391304,0.0260869565217391,0.0434782608695652,0.00869565217391304,0.0173913043478261,0.00869565217391304,0.00869565217391304,0,0,0.0173913043478261,0,0.00869565217391304,0,0.0260869565217391,0.0173913043478261,0,0,0,0,0.00869565217391304,0.00869565217391304,0.0260869565217391,0.0173913043478261,0.0173913043478261,0,0,0.00869565217391304,0,0,0
